token,offset,surprisal,openai_engine,model,id,created,string_id
 trouble,17,7.115696,davinci,davinci:2020-05-03,cmpl-4A6Z5QiZe7DF85jQJRjVFuJLdLhlC,1638313863,1_6
 to,25,1.3157222,davinci,davinci:2020-05-03,cmpl-4A6Z5QiZe7DF85jQJRjVFuJLdLhlC,1638313863,1_6
 the,28,1.0362144,davinci,davinci:2020-05-03,cmpl-4A6Z5QiZe7DF85jQJRjVFuJLdLhlC,1638313863,1_6
 local,32,6.3112845,davinci,davinci:2020-05-03,cmpl-4A6Z5QiZe7DF85jQJRjVFuJLdLhlC,1638313863,1_6
 folk,38,7.176774,davinci,davinci:2020-05-03,cmpl-4A6Z5QiZe7DF85jQJRjVFuJLdLhlC,1638313863,1_6
 the,43,7.6114407,davinci,davinci:2020-05-03,cmpl-4A6Z5QiZe7DF85jQJRjVFuJLdLhlC,1638313863,1_6
 bo,47,7.1177974,davinci,davinci:2020-05-03,cmpl-4A6Z5QiZe7DF85jQJRjVFuJLdLhlC,1638313863,1_6
ar,50,0.7259345,davinci,davinci:2020-05-03,cmpl-4A6Z5QiZe7DF85jQJRjVFuJLdLhlC,1638313863,1_6
 was,52,1.8565862,davinci,davinci:2020-05-03,cmpl-4A6Z5QiZe7DF85jQJRjVFuJLdLhlC,1638313863,1_6
",",56,2.9119935,davinci,davinci:2020-05-03,cmpl-4A6Z5QiZe7DF85jQJRjVFuJLdLhlC,1638313863,1_6
 bringing,57,7.171468,davinci,davinci:2020-05-03,cmpl-4A6Z5QiZe7DF85jQJRjVFuJLdLhlC,1638313863,1_6
 terror,66,3.1336086,davinci,davinci:2020-05-03,cmpl-4A6Z5QiZe7DF85jQJRjVFuJLdLhlC,1638313863,1_6
 to,73,0.7649192,davinci,davinci:2020-05-03,cmpl-4A6Z5QiZe7DF85jQJRjVFuJLdLhlC,1638313863,1_6
 the,76,0.7632366,davinci,davinci:2020-05-03,cmpl-4A6Z5QiZe7DF85jQJRjVFuJLdLhlC,1638313863,1_6
 peaceful,80,5.214479,davinci,davinci:2020-05-03,cmpl-4A6Z5QiZe7DF85jQJRjVFuJLdLhlC,1638313863,1_6
 fl,89,8.447909,davinci,davinci:2020-05-03,cmpl-4A6Z5QiZe7DF85jQJRjVFuJLdLhlC,1638313863,1_6
ocks,92,0.016096925,davinci,davinci:2020-05-03,cmpl-4A6Z5QiZe7DF85jQJRjVFuJLdLhlC,1638313863,1_6
 and,96,1.1543939,davinci,davinci:2020-05-03,cmpl-4A6Z5QiZe7DF85jQJRjVFuJLdLhlC,1638313863,1_6
 rav,100,6.3813095,davinci,davinci:2020-05-03,cmpl-4A6Z5QiZe7DF85jQJRjVFuJLdLhlC,1638313863,1_6
aging,104,0.03777221,davinci,davinci:2020-05-03,cmpl-4A6Z5QiZe7DF85jQJRjVFuJLdLhlC,1638313863,1_6
 the,109,0.5189864,davinci,davinci:2020-05-03,cmpl-4A6Z5QiZe7DF85jQJRjVFuJLdLhlC,1638313863,1_6
 countryside,113,3.9692786,davinci,davinci:2020-05-03,cmpl-4A6Z5QiZe7DF85jQJRjVFuJLdLhlC,1638313863,1_6
 around,125,5.000942,davinci,davinci:2020-05-03,cmpl-4A6Z5QiZe7DF85jQJRjVFuJLdLhlC,1638313863,1_6
.,132,0.9385262,davinci,davinci:2020-05-03,cmpl-4A6Z5QiZe7DF85jQJRjVFuJLdLhlC,1638313863,1_6
Even,0,,davinci,davinci:2020-05-03,cmpl-4A6Z693ULVeYKU7oB8q4pDzNqCTWc,1638313864,1_7
 worse,4,6.5747805,davinci,davinci:2020-05-03,cmpl-4A6Z693ULVeYKU7oB8q4pDzNqCTWc,1638313864,1_7
",",10,0.49624902,davinci,davinci:2020-05-03,cmpl-4A6Z693ULVeYKU7oB8q4pDzNqCTWc,1638313864,1_7
 however,11,5.9721346,davinci,davinci:2020-05-03,cmpl-4A6Z693ULVeYKU7oB8q4pDzNqCTWc,1638313864,1_7
",",19,0.016575187,davinci,davinci:2020-05-03,cmpl-4A6Z693ULVeYKU7oB8q4pDzNqCTWc,1638313864,1_7
 the,20,4.0407696,davinci,davinci:2020-05-03,cmpl-4A6Z693ULVeYKU7oB8q4pDzNqCTWc,1638313864,1_7
 bo,24,9.927304,davinci,davinci:2020-05-03,cmpl-4A6Z693ULVeYKU7oB8q4pDzNqCTWc,1638313864,1_7
ar,27,3.046809,davinci,davinci:2020-05-03,cmpl-4A6Z693ULVeYKU7oB8q4pDzNqCTWc,1638313864,1_7
 most,29,9.656814,davinci,davinci:2020-05-03,cmpl-4A6Z693ULVeYKU7oB8q4pDzNqCTWc,1638313864,1_7
 liked,34,8.979626,davinci,davinci:2020-05-03,cmpl-4A6Z693ULVeYKU7oB8q4pDzNqCTWc,1638313864,1_7
 to,40,0.51122665,davinci,davinci:2020-05-03,cmpl-4A6Z693ULVeYKU7oB8q4pDzNqCTWc,1638313864,1_7
 go,43,4.287569,davinci,davinci:2020-05-03,cmpl-4A6Z693ULVeYKU7oB8q4pDzNqCTWc,1638313864,1_7
 to,46,3.0827806,davinci,davinci:2020-05-03,cmpl-4A6Z693ULVeYKU7oB8q4pDzNqCTWc,1638313864,1_7
 the,49,1.0207992,davinci,davinci:2020-05-03,cmpl-4A6Z693ULVeYKU7oB8q4pDzNqCTWc,1638313864,1_7
 well,53,5.4733295,davinci,davinci:2020-05-03,cmpl-4A6Z693ULVeYKU7oB8q4pDzNqCTWc,1638313864,1_7
 that,58,4.0428166,davinci,davinci:2020-05-03,cmpl-4A6Z693ULVeYKU7oB8q4pDzNqCTWc,1638313864,1_7
 was,63,0.6978729,davinci,davinci:2020-05-03,cmpl-4A6Z693ULVeYKU7oB8q4pDzNqCTWc,1638313864,1_7
 in,67,2.5486798,davinci,davinci:2020-05-03,cmpl-4A6Z693ULVeYKU7oB8q4pDzNqCTWc,1638313864,1_7
 the,70,0.44489902,davinci,davinci:2020-05-03,cmpl-4A6Z693ULVeYKU7oB8q4pDzNqCTWc,1638313864,1_7
 wood,74,5.5305595,davinci,davinci:2020-05-03,cmpl-4A6Z693ULVeYKU7oB8q4pDzNqCTWc,1638313864,1_7
 and,79,2.4341397,davinci,davinci:2020-05-03,cmpl-4A6Z693ULVeYKU7oB8q4pDzNqCTWc,1638313864,1_7
 drink,83,0.87123716,davinci,davinci:2020-05-03,cmpl-4A6Z693ULVeYKU7oB8q4pDzNqCTWc,1638313864,1_7
 its,89,3.0502257,davinci,davinci:2020-05-03,cmpl-4A6Z693ULVeYKU7oB8q4pDzNqCTWc,1638313864,1_7
 fresh,93,4.9741216,davinci,davinci:2020-05-03,cmpl-4A6Z693ULVeYKU7oB8q4pDzNqCTWc,1638313864,1_7
 water,99,0.6366104,davinci,davinci:2020-05-03,cmpl-4A6Z693ULVeYKU7oB8q4pDzNqCTWc,1638313864,1_7
",",105,1.6684544,davinci,davinci:2020-05-03,cmpl-4A6Z693ULVeYKU7oB8q4pDzNqCTWc,1638313864,1_7
 so,106,2.6661558,davinci,davinci:2020-05-03,cmpl-4A6Z693ULVeYKU7oB8q4pDzNqCTWc,1638313864,1_7
 that,109,0.6164566,davinci,davinci:2020-05-03,cmpl-4A6Z693ULVeYKU7oB8q4pDzNqCTWc,1638313864,1_7
 the,114,1.4526573,davinci,davinci:2020-05-03,cmpl-4A6Z693ULVeYKU7oB8q4pDzNqCTWc,1638313864,1_7
 people,118,4.4075065,davinci,davinci:2020-05-03,cmpl-4A6Z693ULVeYKU7oB8q4pDzNqCTWc,1638313864,1_7
 of,125,1.4339161,davinci,davinci:2020-05-03,cmpl-4A6Z693ULVeYKU7oB8q4pDzNqCTWc,1638313864,1_7
 Bradford,128,11.980407,davinci,davinci:2020-05-03,cmpl-4A6Z693ULVeYKU7oB8q4pDzNqCTWc,1638313864,1_7
 had,137,1.3572927,davinci,davinci:2020-05-03,cmpl-4A6Z693ULVeYKU7oB8q4pDzNqCTWc,1638313864,1_7
 second,141,11.806807,davinci,davinci:2020-05-03,cmpl-4A6Z693ULVeYKU7oB8q4pDzNqCTWc,1638313864,1_7
 thoughts,148,1.480762,davinci,davinci:2020-05-03,cmpl-4A6Z693ULVeYKU7oB8q4pDzNqCTWc,1638313864,1_7
 about,157,0.33162057,davinci,davinci:2020-05-03,cmpl-4A6Z693ULVeYKU7oB8q4pDzNqCTWc,1638313864,1_7
 visiting,163,7.5803757,davinci,davinci:2020-05-03,cmpl-4A6Z693ULVeYKU7oB8q4pDzNqCTWc,1638313864,1_7
 the,172,0.8333111,davinci,davinci:2020-05-03,cmpl-4A6Z693ULVeYKU7oB8q4pDzNqCTWc,1638313864,1_7
 well,176,0.8374527,davinci,davinci:2020-05-03,cmpl-4A6Z693ULVeYKU7oB8q4pDzNqCTWc,1638313864,1_7
.,181,1.24111,davinci,davinci:2020-05-03,cmpl-4A6Z693ULVeYKU7oB8q4pDzNqCTWc,1638313864,1_7
That,0,,davinci,davinci:2020-05-03,cmpl-4A6Z64fdk5pEKWjhCudH0CLplyEZe,1638313864,1_8
 the,4,4.8917346,davinci,davinci:2020-05-03,cmpl-4A6Z64fdk5pEKWjhCudH0CLplyEZe,1638313864,1_8
 people,8,4.973637,davinci,davinci:2020-05-03,cmpl-4A6Z64fdk5pEKWjhCudH0CLplyEZe,1638313864,1_8
 of,15,1.0564831,davinci,davinci:2020-05-03,cmpl-4A6Z64fdk5pEKWjhCudH0CLplyEZe,1638313864,1_8
 Bradford,18,9.278622,davinci,davinci:2020-05-03,cmpl-4A6Z64fdk5pEKWjhCudH0CLplyEZe,1638313864,1_8
 bore,27,11.511525,davinci,davinci:2020-05-03,cmpl-4A6Z64fdk5pEKWjhCudH0CLplyEZe,1638313864,1_8
 the,32,1.4299062,davinci,davinci:2020-05-03,cmpl-4A6Z64fdk5pEKWjhCudH0CLplyEZe,1638313864,1_8
 brunt,36,1.6926383,davinci,davinci:2020-05-03,cmpl-4A6Z64fdk5pEKWjhCudH0CLplyEZe,1638313864,1_8
 of,42,0.029165884,davinci,davinci:2020-05-03,cmpl-4A6Z64fdk5pEKWjhCudH0CLplyEZe,1638313864,1_8
 the,45,0.71526796,davinci,davinci:2020-05-03,cmpl-4A6Z64fdk5pEKWjhCudH0CLplyEZe,1638313864,1_8
 beast,49,10.230719,davinci,davinci:2020-05-03,cmpl-4A6Z64fdk5pEKWjhCudH0CLplyEZe,1638313864,1_8
's,55,2.6529703,davinci,davinci:2020-05-03,cmpl-4A6Z64fdk5pEKWjhCudH0CLplyEZe,1638313864,1_8
 fer,57,4.459778,davinci,davinci:2020-05-03,cmpl-4A6Z64fdk5pEKWjhCudH0CLplyEZe,1638313864,1_8
ocity,61,0.0019852112,davinci,davinci:2020-05-03,cmpl-4A6Z64fdk5pEKWjhCudH0CLplyEZe,1638313864,1_8
 was,66,1.3983026,davinci,davinci:2020-05-03,cmpl-4A6Z64fdk5pEKWjhCudH0CLplyEZe,1638313864,1_8
 unfair,70,7.358522,davinci,davinci:2020-05-03,cmpl-4A6Z64fdk5pEKWjhCudH0CLplyEZe,1638313864,1_8
 in,77,2.9755194,davinci,davinci:2020-05-03,cmpl-4A6Z64fdk5pEKWjhCudH0CLplyEZe,1638313864,1_8
 the,80,0.44991088,davinci,davinci:2020-05-03,cmpl-4A6Z64fdk5pEKWjhCudH0CLplyEZe,1638313864,1_8
 eyes,84,4.144012,davinci,davinci:2020-05-03,cmpl-4A6Z64fdk5pEKWjhCudH0CLplyEZe,1638313864,1_8
 of,89,0.0034694874,davinci,davinci:2020-05-03,cmpl-4A6Z64fdk5pEKWjhCudH0CLplyEZe,1638313864,1_8
 the,92,1.7573212,davinci,davinci:2020-05-03,cmpl-4A6Z64fdk5pEKWjhCudH0CLplyEZe,1638313864,1_8
 people,96,2.9608998,davinci,davinci:2020-05-03,cmpl-4A6Z64fdk5pEKWjhCudH0CLplyEZe,1638313864,1_8
 of,103,0.2797755,davinci,davinci:2020-05-03,cmpl-4A6Z64fdk5pEKWjhCudH0CLplyEZe,1638313864,1_8
 the,106,2.110056,davinci,davinci:2020-05-03,cmpl-4A6Z64fdk5pEKWjhCudH0CLplyEZe,1638313864,1_8
 region,110,4.417244,davinci,davinci:2020-05-03,cmpl-4A6Z64fdk5pEKWjhCudH0CLplyEZe,1638313864,1_8
.,117,0.6477947,davinci,davinci:2020-05-03,cmpl-4A6Z64fdk5pEKWjhCudH0CLplyEZe,1638313864,1_8
Eventually,0,,davinci,davinci:2020-05-03,cmpl-4A6Z624mGqJuL6FEpwcPojzY9OlE2,1638313864,1_9
",",10,0.8192828,davinci,davinci:2020-05-03,cmpl-4A6Z624mGqJuL6FEpwcPojzY9OlE2,1638313864,1_9
 the,11,1.7908465,davinci,davinci:2020-05-03,cmpl-4A6Z624mGqJuL6FEpwcPojzY9OlE2,1638313864,1_9
 issue,15,6.967093,davinci,davinci:2020-05-03,cmpl-4A6Z624mGqJuL6FEpwcPojzY9OlE2,1638313864,1_9
 reached,21,4.695383,davinci,davinci:2020-05-03,cmpl-4A6Z624mGqJuL6FEpwcPojzY9OlE2,1638313864,1_9
 the,29,0.33360654,davinci,davinci:2020-05-03,cmpl-4A6Z624mGqJuL6FEpwcPojzY9OlE2,1638313864,1_9
 ears,33,3.623173,davinci,davinci:2020-05-03,cmpl-4A6Z624mGqJuL6FEpwcPojzY9OlE2,1638313864,1_9
 of,38,0.0053116637,davinci,davinci:2020-05-03,cmpl-4A6Z624mGqJuL6FEpwcPojzY9OlE2,1638313864,1_9
 the,41,1.0684329,davinci,davinci:2020-05-03,cmpl-4A6Z624mGqJuL6FEpwcPojzY9OlE2,1638313864,1_9
 kindly,45,11.096588,davinci,davinci:2020-05-03,cmpl-4A6Z624mGqJuL6FEpwcPojzY9OlE2,1638313864,1_9
 Lord,52,5.1618037,davinci,davinci:2020-05-03,cmpl-4A6Z624mGqJuL6FEpwcPojzY9OlE2,1638313864,1_9
 of,57,2.156733,davinci,davinci:2020-05-03,cmpl-4A6Z624mGqJuL6FEpwcPojzY9OlE2,1638313864,1_9
 the,60,0.91100234,davinci,davinci:2020-05-03,cmpl-4A6Z624mGqJuL6FEpwcPojzY9OlE2,1638313864,1_9
 Manor,64,2.6710808,davinci,davinci:2020-05-03,cmpl-4A6Z624mGqJuL6FEpwcPojzY9OlE2,1638313864,1_9
 who,70,2.9864173,davinci,davinci:2020-05-03,cmpl-4A6Z624mGqJuL6FEpwcPojzY9OlE2,1638313864,1_9
 the,74,8.875787,davinci,davinci:2020-05-03,cmpl-4A6Z624mGqJuL6FEpwcPojzY9OlE2,1638313864,1_9
 people,78,4.6954627,davinci,davinci:2020-05-03,cmpl-4A6Z624mGqJuL6FEpwcPojzY9OlE2,1638313864,1_9
 had,85,2.050662,davinci,davinci:2020-05-03,cmpl-4A6Z624mGqJuL6FEpwcPojzY9OlE2,1638313864,1_9
 often,89,5.3373384,davinci,davinci:2020-05-03,cmpl-4A6Z624mGqJuL6FEpwcPojzY9OlE2,1638313864,1_9
 asked,95,3.060613,davinci,davinci:2020-05-03,cmpl-4A6Z624mGqJuL6FEpwcPojzY9OlE2,1638313864,1_9
 for,101,0.5163531,davinci,davinci:2020-05-03,cmpl-4A6Z624mGqJuL6FEpwcPojzY9OlE2,1638313864,1_9
 help,105,0.56072605,davinci,davinci:2020-05-03,cmpl-4A6Z624mGqJuL6FEpwcPojzY9OlE2,1638313864,1_9
.,110,1.5089228,davinci,davinci:2020-05-03,cmpl-4A6Z624mGqJuL6FEpwcPojzY9OlE2,1638313864,1_9
The,0,,davinci,davinci:2020-05-03,cmpl-4A6Z6oeG7MLyb0VvJzKduw5blOURw,1638313864,1_10
 Lord,3,7.3179417,davinci,davinci:2020-05-03,cmpl-4A6Z6oeG7MLyb0VvJzKduw5blOURw,1638313864,1_10
 saw,8,6.5126457,davinci,davinci:2020-05-03,cmpl-4A6Z6oeG7MLyb0VvJzKduw5blOURw,1638313864,1_10
 the,12,2.2711024,davinci,davinci:2020-05-03,cmpl-4A6Z6oeG7MLyb0VvJzKduw5blOURw,1638313864,1_10
 severity,16,8.675103,davinci,davinci:2020-05-03,cmpl-4A6Z6oeG7MLyb0VvJzKduw5blOURw,1638313864,1_10
 of,25,0.028299307,davinci,davinci:2020-05-03,cmpl-4A6Z6oeG7MLyb0VvJzKduw5blOURw,1638313864,1_10
 the,28,1.2145277,davinci,davinci:2020-05-03,cmpl-4A6Z6oeG7MLyb0VvJzKduw5blOURw,1638313864,1_10
 problem,32,4.6446815,davinci,davinci:2020-05-03,cmpl-4A6Z6oeG7MLyb0VvJzKduw5blOURw,1638313864,1_10
 the,40,4.6466045,davinci,davinci:2020-05-03,cmpl-4A6Z6oeG7MLyb0VvJzKduw5blOURw,1638313864,1_10
 people,44,1.7477193,davinci,davinci:2020-05-03,cmpl-4A6Z6oeG7MLyb0VvJzKduw5blOURw,1638313864,1_10
 faced,51,2.0660083,davinci,davinci:2020-05-03,cmpl-4A6Z6oeG7MLyb0VvJzKduw5blOURw,1638313864,1_10
 and,57,1.3110076,davinci,davinci:2020-05-03,cmpl-4A6Z6oeG7MLyb0VvJzKduw5blOURw,1638313864,1_10
 suggested,61,9.142344,davinci,davinci:2020-05-03,cmpl-4A6Z6oeG7MLyb0VvJzKduw5blOURw,1638313864,1_10
 a,71,1.2808592,davinci,davinci:2020-05-03,cmpl-4A6Z6oeG7MLyb0VvJzKduw5blOURw,1638313864,1_10
 contest,73,7.3853087,davinci,davinci:2020-05-03,cmpl-4A6Z6oeG7MLyb0VvJzKduw5blOURw,1638313864,1_10
 could,81,9.194878,davinci,davinci:2020-05-03,cmpl-4A6Z6oeG7MLyb0VvJzKduw5blOURw,1638313864,1_10
 solve,87,2.5429568,davinci,davinci:2020-05-03,cmpl-4A6Z6oeG7MLyb0VvJzKduw5blOURw,1638313864,1_10
 the,93,0.61185706,davinci,davinci:2020-05-03,cmpl-4A6Z6oeG7MLyb0VvJzKduw5blOURw,1638313864,1_10
 problem,97,0.7178632,davinci,davinci:2020-05-03,cmpl-4A6Z6oeG7MLyb0VvJzKduw5blOURw,1638313864,1_10
.,105,0.30879095,davinci,davinci:2020-05-03,cmpl-4A6Z6oeG7MLyb0VvJzKduw5blOURw,1638313864,1_10
He,0,,davinci,davinci:2020-05-03,cmpl-4A6Z6H7uHfoNAiqY4Pb27z2tXCQZl,1638313864,1_11
 said,2,3.1257796,davinci,davinci:2020-05-03,cmpl-4A6Z6H7uHfoNAiqY4Pb27z2tXCQZl,1638313864,1_11
 that,7,2.2764542,davinci,davinci:2020-05-03,cmpl-4A6Z6H7uHfoNAiqY4Pb27z2tXCQZl,1638313864,1_11
 whoever,12,8.17148,davinci,davinci:2020-05-03,cmpl-4A6Z6H7uHfoNAiqY4Pb27z2tXCQZl,1638313864,1_11
 could,20,5.5860744,davinci,davinci:2020-05-03,cmpl-4A6Z6H7uHfoNAiqY4Pb27z2tXCQZl,1638313864,1_11
 kill,26,4.9040947,davinci,davinci:2020-05-03,cmpl-4A6Z6H7uHfoNAiqY4Pb27z2tXCQZl,1638313864,1_11
 the,31,1.7998012,davinci,davinci:2020-05-03,cmpl-4A6Z6H7uHfoNAiqY4Pb27z2tXCQZl,1638313864,1_11
 bo,35,6.531124,davinci,davinci:2020-05-03,cmpl-4A6Z6H7uHfoNAiqY4Pb27z2tXCQZl,1638313864,1_11
ar,38,0.055707373,davinci,davinci:2020-05-03,cmpl-4A6Z6H7uHfoNAiqY4Pb27z2tXCQZl,1638313864,1_11
 and,40,2.3384793,davinci,davinci:2020-05-03,cmpl-4A6Z6H7uHfoNAiqY4Pb27z2tXCQZl,1638313864,1_11
 bring,44,1.4207921,davinci,davinci:2020-05-03,cmpl-4A6Z6H7uHfoNAiqY4Pb27z2tXCQZl,1638313864,1_11
 as,50,8.036261,davinci,davinci:2020-05-03,cmpl-4A6Z6H7uHfoNAiqY4Pb27z2tXCQZl,1638313864,1_11
 proof,53,1.2158297,davinci,davinci:2020-05-03,cmpl-4A6Z6H7uHfoNAiqY4Pb27z2tXCQZl,1638313864,1_11
 its,59,0.9703958,davinci,davinci:2020-05-03,cmpl-4A6Z6H7uHfoNAiqY4Pb27z2tXCQZl,1638313864,1_11
 head,63,1.6894367,davinci,davinci:2020-05-03,cmpl-4A6Z6H7uHfoNAiqY4Pb27z2tXCQZl,1638313864,1_11
 to,68,2.4472017,davinci,davinci:2020-05-03,cmpl-4A6Z6H7uHfoNAiqY4Pb27z2tXCQZl,1638313864,1_11
 the,71,0.8352835,davinci,davinci:2020-05-03,cmpl-4A6Z6H7uHfoNAiqY4Pb27z2tXCQZl,1638313864,1_11
 Manor,75,9.046083,davinci,davinci:2020-05-03,cmpl-4A6Z6H7uHfoNAiqY4Pb27z2tXCQZl,1638313864,1_11
 House,81,1.4566568,davinci,davinci:2020-05-03,cmpl-4A6Z6H7uHfoNAiqY4Pb27z2tXCQZl,1638313864,1_11
 would,87,0.81034243,davinci,davinci:2020-05-03,cmpl-4A6Z6H7uHfoNAiqY4Pb27z2tXCQZl,1638313864,1_11
 be,93,1.3457148,davinci,davinci:2020-05-03,cmpl-4A6Z6H7uHfoNAiqY4Pb27z2tXCQZl,1638313864,1_11
 rewarded,96,1.9862471,davinci,davinci:2020-05-03,cmpl-4A6Z6H7uHfoNAiqY4Pb27z2tXCQZl,1638313864,1_11
 with,105,0.63898915,davinci,davinci:2020-05-03,cmpl-4A6Z6H7uHfoNAiqY4Pb27z2tXCQZl,1638313864,1_11
 land,110,5.1609745,davinci,davinci:2020-05-03,cmpl-4A6Z6H7uHfoNAiqY4Pb27z2tXCQZl,1638313864,1_11
 and,115,1.000465,davinci,davinci:2020-05-03,cmpl-4A6Z6H7uHfoNAiqY4Pb27z2tXCQZl,1638313864,1_11
 fame,119,7.142021,davinci,davinci:2020-05-03,cmpl-4A6Z6H7uHfoNAiqY4Pb27z2tXCQZl,1638313864,1_11
.,124,0.39633045,davinci,davinci:2020-05-03,cmpl-4A6Z6H7uHfoNAiqY4Pb27z2tXCQZl,1638313864,1_11
It,0,,davinci,davinci:2020-05-03,cmpl-4A6Z6aa9mI3kB4vIRWntDswgeU9lR,1638313864,1_12
 was,2,1.9368738,davinci,davinci:2020-05-03,cmpl-4A6Z6aa9mI3kB4vIRWntDswgeU9lR,1638313864,1_12
 the,6,2.5296013,davinci,davinci:2020-05-03,cmpl-4A6Z6aa9mI3kB4vIRWntDswgeU9lR,1638313864,1_12
 people,10,7.158492,davinci,davinci:2020-05-03,cmpl-4A6Z6aa9mI3kB4vIRWntDswgeU9lR,1638313864,1_12
 of,17,1.9943769,davinci,davinci:2020-05-03,cmpl-4A6Z6aa9mI3kB4vIRWntDswgeU9lR,1638313864,1_12
 Bradford,20,8.410169,davinci,davinci:2020-05-03,cmpl-4A6Z6aa9mI3kB4vIRWntDswgeU9lR,1638313864,1_12
 and,29,2.7075415,davinci,davinci:2020-05-03,cmpl-4A6Z6aa9mI3kB4vIRWntDswgeU9lR,1638313864,1_12
 the,33,1.5300964,davinci,davinci:2020-05-03,cmpl-4A6Z6aa9mI3kB4vIRWntDswgeU9lR,1638313864,1_12
 people,37,1.7595348,davinci,davinci:2020-05-03,cmpl-4A6Z6aa9mI3kB4vIRWntDswgeU9lR,1638313864,1_12
 who,44,3.6811295,davinci,davinci:2020-05-03,cmpl-4A6Z6aa9mI3kB4vIRWntDswgeU9lR,1638313864,1_12
 knew,48,4.2462587,davinci,davinci:2020-05-03,cmpl-4A6Z6aa9mI3kB4vIRWntDswgeU9lR,1638313864,1_12
 them,53,3.6874309,davinci,davinci:2020-05-03,cmpl-4A6Z6aa9mI3kB4vIRWntDswgeU9lR,1638313864,1_12
 who,58,1.2061728,davinci,davinci:2020-05-03,cmpl-4A6Z6aa9mI3kB4vIRWntDswgeU9lR,1638313864,1_12
 rejo,62,9.695244,davinci,davinci:2020-05-03,cmpl-4A6Z6aa9mI3kB4vIRWntDswgeU9lR,1638313864,1_12
iced,67,0.0017793642,davinci,davinci:2020-05-03,cmpl-4A6Z6aa9mI3kB4vIRWntDswgeU9lR,1638313864,1_12
 at,71,1.8489199,davinci,davinci:2020-05-03,cmpl-4A6Z6aa9mI3kB4vIRWntDswgeU9lR,1638313864,1_12
 this,74,2.7387364,davinci,davinci:2020-05-03,cmpl-4A6Z6aa9mI3kB4vIRWntDswgeU9lR,1638313864,1_12
 proclamation,79,8.51628,davinci,davinci:2020-05-03,cmpl-4A6Z6aa9mI3kB4vIRWntDswgeU9lR,1638313864,1_12
 but,92,6.227753,davinci,davinci:2020-05-03,cmpl-4A6Z6aa9mI3kB4vIRWntDswgeU9lR,1638313864,1_12
 one,96,5.46394,davinci,davinci:2020-05-03,cmpl-4A6Z6aa9mI3kB4vIRWntDswgeU9lR,1638313864,1_12
 question,100,5.040094,davinci,davinci:2020-05-03,cmpl-4A6Z6aa9mI3kB4vIRWntDswgeU9lR,1638313864,1_12
 remained,109,0.9776859,davinci,davinci:2020-05-03,cmpl-4A6Z6aa9mI3kB4vIRWntDswgeU9lR,1638313864,1_12
:,118,1.8607877,davinci,davinci:2020-05-03,cmpl-4A6Z6aa9mI3kB4vIRWntDswgeU9lR,1638313864,1_12
 who,119,2.2460494,davinci,davinci:2020-05-03,cmpl-4A6Z6aa9mI3kB4vIRWntDswgeU9lR,1638313864,1_12
 would,123,1.3071969,davinci,davinci:2020-05-03,cmpl-4A6Z6aa9mI3kB4vIRWntDswgeU9lR,1638313864,1_12
 kill,129,6.366772,davinci,davinci:2020-05-03,cmpl-4A6Z6aa9mI3kB4vIRWntDswgeU9lR,1638313864,1_12
 the,134,0.95136726,davinci,davinci:2020-05-03,cmpl-4A6Z6aa9mI3kB4vIRWntDswgeU9lR,1638313864,1_12
 bo,138,6.828179,davinci,davinci:2020-05-03,cmpl-4A6Z6aa9mI3kB4vIRWntDswgeU9lR,1638313864,1_12
ar,141,0.051728815,davinci,davinci:2020-05-03,cmpl-4A6Z6aa9mI3kB4vIRWntDswgeU9lR,1638313864,1_12
?,143,0.20222884,davinci,davinci:2020-05-03,cmpl-4A6Z6aa9mI3kB4vIRWntDswgeU9lR,1638313864,1_12
By,0,,davinci,davinci:2020-05-03,cmpl-4A6Z7aoF2fcgXDhQzVUeCePU7f6lg,1638313865,1_13
 the,2,2.289853,davinci,davinci:2020-05-03,cmpl-4A6Z7aoF2fcgXDhQzVUeCePU7f6lg,1638313865,1_13
 handsome,6,13.796606,davinci,davinci:2020-05-03,cmpl-4A6Z7aoF2fcgXDhQzVUeCePU7f6lg,1638313865,1_13
 reward,15,8.152591,davinci,davinci:2020-05-03,cmpl-4A6Z7aoF2fcgXDhQzVUeCePU7f6lg,1638313865,1_13
 many,22,10.089209,davinci,davinci:2020-05-03,cmpl-4A6Z7aoF2fcgXDhQzVUeCePU7f6lg,1638313865,1_13
 felt,27,7.3662615,davinci,davinci:2020-05-03,cmpl-4A6Z7aoF2fcgXDhQzVUeCePU7f6lg,1638313865,1_13
 tempted,32,4.8058877,davinci,davinci:2020-05-03,cmpl-4A6Z7aoF2fcgXDhQzVUeCePU7f6lg,1638313865,1_13
",",40,1.6283137,davinci,davinci:2020-05-03,cmpl-4A6Z7aoF2fcgXDhQzVUeCePU7f6lg,1638313865,1_13
 but,41,2.4489384,davinci,davinci:2020-05-03,cmpl-4A6Z7aoF2fcgXDhQzVUeCePU7f6lg,1638313865,1_13
 the,45,2.2492895,davinci,davinci:2020-05-03,cmpl-4A6Z7aoF2fcgXDhQzVUeCePU7f6lg,1638313865,1_13
 thought,49,5.636203,davinci,davinci:2020-05-03,cmpl-4A6Z7aoF2fcgXDhQzVUeCePU7f6lg,1638313865,1_13
 of,57,0.21835843,davinci,davinci:2020-05-03,cmpl-4A6Z7aoF2fcgXDhQzVUeCePU7f6lg,1638313865,1_13
