token,offset,surprisal,openai_engine,model,id,created,string_id
 flew,4782,1.5227765,curie,curie:2020-05-03,cmpl-4A7363K2DoWTxy1tdkgEUXWpVSnir,1638315724,4
 away,4787,1.1938527,curie,curie:2020-05-03,cmpl-4A7363K2DoWTxy1tdkgEUXWpVSnir,1638315724,4
.,4792,0.85080814,curie,curie:2020-05-03,cmpl-4A7363K2DoWTxy1tdkgEUXWpVSnir,1638315724,4
 He,4793,2.012585,curie,curie:2020-05-03,cmpl-4A7363K2DoWTxy1tdkgEUXWpVSnir,1638315724,4
 wanted,4796,5.033496,curie,curie:2020-05-03,cmpl-4A7363K2DoWTxy1tdkgEUXWpVSnir,1638315724,4
 to,4803,0.12372865,curie,curie:2020-05-03,cmpl-4A7363K2DoWTxy1tdkgEUXWpVSnir,1638315724,4
 shout,4806,7.275555,curie,curie:2020-05-03,cmpl-4A7363K2DoWTxy1tdkgEUXWpVSnir,1638315724,4
",",4812,1.6711448,curie,curie:2020-05-03,cmpl-4A7363K2DoWTxy1tdkgEUXWpVSnir,1638315724,4
 ',4813,0.14925012,curie,curie:2020-05-03,cmpl-4A7363K2DoWTxy1tdkgEUXWpVSnir,1638315724,4
I,4815,0.1898145,curie,curie:2020-05-03,cmpl-4A7363K2DoWTxy1tdkgEUXWpVSnir,1638315724,4
 am,4816,0.09284665,curie,curie:2020-05-03,cmpl-4A7363K2DoWTxy1tdkgEUXWpVSnir,1638315724,4
 king,4819,0.025860038,curie,curie:2020-05-03,cmpl-4A7363K2DoWTxy1tdkgEUXWpVSnir,1638315724,4
',4824,5.2016153,curie,curie:2020-05-03,cmpl-4A7363K2DoWTxy1tdkgEUXWpVSnir,1638315724,4
 so,4825,3.9600625,curie,curie:2020-05-03,cmpl-4A7363K2DoWTxy1tdkgEUXWpVSnir,1638315724,4
 that,4828,0.8282336,curie,curie:2020-05-03,cmpl-4A7363K2DoWTxy1tdkgEUXWpVSnir,1638315724,4
 the,4833,0.95705473,curie,curie:2020-05-03,cmpl-4A7363K2DoWTxy1tdkgEUXWpVSnir,1638315724,4
 owl,4837,0.9883127,curie,curie:2020-05-03,cmpl-4A7363K2DoWTxy1tdkgEUXWpVSnir,1638315724,4
 could,4841,2.7206857,curie,curie:2020-05-03,cmpl-4A7363K2DoWTxy1tdkgEUXWpVSnir,1638315724,4
 hear,4847,1.3588665,curie,curie:2020-05-03,cmpl-4A7363K2DoWTxy1tdkgEUXWpVSnir,1638315724,4
 him,4852,0.76571816,curie,curie:2020-05-03,cmpl-4A7363K2DoWTxy1tdkgEUXWpVSnir,1638315724,4
 as,4856,4.9715137,curie,curie:2020-05-03,cmpl-4A7363K2DoWTxy1tdkgEUXWpVSnir,1638315724,4
 he,4859,0.33353773,curie,curie:2020-05-03,cmpl-4A7363K2DoWTxy1tdkgEUXWpVSnir,1638315724,4
 flew,4862,0.54649436,curie,curie:2020-05-03,cmpl-4A7363K2DoWTxy1tdkgEUXWpVSnir,1638315724,4
",",4867,0.91195387,curie,curie:2020-05-03,cmpl-4A7363K2DoWTxy1tdkgEUXWpVSnir,1638315724,4
 but,4868,0.05889613,curie,curie:2020-05-03,cmpl-4A7363K2DoWTxy1tdkgEUXWpVSnir,1638315724,4
 thought,4872,6.3173947,curie,curie:2020-05-03,cmpl-4A7363K2DoWTxy1tdkgEUXWpVSnir,1638315724,4
 better,4880,0.7274664,curie,curie:2020-05-03,cmpl-4A7363K2DoWTxy1tdkgEUXWpVSnir,1638315724,4
 of,4887,0.010201656,curie,curie:2020-05-03,cmpl-4A7363K2DoWTxy1tdkgEUXWpVSnir,1638315724,4
 it,4890,0.054399453,curie,curie:2020-05-03,cmpl-4A7363K2DoWTxy1tdkgEUXWpVSnir,1638315724,4
.,4893,1.1105446,curie,curie:2020-05-03,cmpl-4A7363K2DoWTxy1tdkgEUXWpVSnir,1638315724,4
 From,4894,7.144261,curie,curie:2020-05-03,cmpl-4A7363K2DoWTxy1tdkgEUXWpVSnir,1638315724,4
 this,4899,4.061753,curie,curie:2020-05-03,cmpl-4A7363K2DoWTxy1tdkgEUXWpVSnir,1638315724,4
 time,4904,1.6116285,curie,curie:2020-05-03,cmpl-4A7363K2DoWTxy1tdkgEUXWpVSnir,1638315724,4
 on,4909,0.29081345,curie,curie:2020-05-03,cmpl-4A7363K2DoWTxy1tdkgEUXWpVSnir,1638315724,4
",",4912,1.223637,curie,curie:2020-05-03,cmpl-4A7363K2DoWTxy1tdkgEUXWpVSnir,1638315724,4
 the,4913,0.56830716,curie,curie:2020-05-03,cmpl-4A7363K2DoWTxy1tdkgEUXWpVSnir,1638315724,4
 owl,4917,1.2202665,curie,curie:2020-05-03,cmpl-4A7363K2DoWTxy1tdkgEUXWpVSnir,1638315724,4
 fooled,4921,10.369866,curie,curie:2020-05-03,cmpl-4A7363K2DoWTxy1tdkgEUXWpVSnir,1638315724,4
 by,4928,1.0665777,curie,curie:2020-05-03,cmpl-4A7363K2DoWTxy1tdkgEUXWpVSnir,1638315724,4
 the,4931,0.026547046,curie,curie:2020-05-03,cmpl-4A7363K2DoWTxy1tdkgEUXWpVSnir,1638315724,4
 little,4935,0.25074875,curie,curie:2020-05-03,cmpl-4A7363K2DoWTxy1tdkgEUXWpVSnir,1638315724,4
 bird,4942,0.008051378,curie,curie:2020-05-03,cmpl-4A7363K2DoWTxy1tdkgEUXWpVSnir,1638315724,4
 has,4947,4.2821703,curie,curie:2020-05-03,cmpl-4A7363K2DoWTxy1tdkgEUXWpVSnir,1638315724,4
 not,4951,2.3423934,curie,curie:2020-05-03,cmpl-4A7363K2DoWTxy1tdkgEUXWpVSnir,1638315724,4
 dared,4955,4.097214,curie,curie:2020-05-03,cmpl-4A7363K2DoWTxy1tdkgEUXWpVSnir,1638315724,4
 to,4961,0.33507815,curie,curie:2020-05-03,cmpl-4A7363K2DoWTxy1tdkgEUXWpVSnir,1638315724,4
 show,4964,4.1657953,curie,curie:2020-05-03,cmpl-4A7363K2DoWTxy1tdkgEUXWpVSnir,1638315724,4
 himself,4969,1.6510304,curie,curie:2020-05-03,cmpl-4A7363K2DoWTxy1tdkgEUXWpVSnir,1638315724,4
 by,4977,4.5988026,curie,curie:2020-05-03,cmpl-4A7363K2DoWTxy1tdkgEUXWpVSnir,1638315724,4
 day,4980,0.38543788,curie,curie:2020-05-03,cmpl-4A7363K2DoWTxy1tdkgEUXWpVSnir,1638315724,4
 for,4984,3.374105,curie,curie:2020-05-03,cmpl-4A7363K2DoWTxy1tdkgEUXWpVSnir,1638315724,4
 fear,4988,0.40922153,curie,curie:2020-05-03,cmpl-4A7363K2DoWTxy1tdkgEUXWpVSnir,1638315724,4
 the,4993,1.9625764,curie,curie:2020-05-03,cmpl-4A7363K2DoWTxy1tdkgEUXWpVSnir,1638315724,4
 birds,4997,2.2099173,curie,curie:2020-05-03,cmpl-4A7363K2DoWTxy1tdkgEUXWpVSnir,1638315724,4
 should,5003,2.7502801,curie,curie:2020-05-03,cmpl-4A7363K2DoWTxy1tdkgEUXWpVSnir,1638315724,4
 beat,5010,4.7207704,curie,curie:2020-05-03,cmpl-4A7363K2DoWTxy1tdkgEUXWpVSnir,1638315724,4
 the,5015,4.8092175,curie,curie:2020-05-03,cmpl-4A7363K2DoWTxy1tdkgEUXWpVSnir,1638315724,4
 living,5019,3.3795516,curie,curie:2020-05-03,cmpl-4A7363K2DoWTxy1tdkgEUXWpVSnir,1638315724,4
 day,5026,0.38843608,curie,curie:2020-05-03,cmpl-4A7363K2DoWTxy1tdkgEUXWpVSnir,1638315724,4
lights,5030,0.0010765732,curie,curie:2020-05-03,cmpl-4A7363K2DoWTxy1tdkgEUXWpVSnir,1638315724,4
 out,5036,0.008401261,curie,curie:2020-05-03,cmpl-4A7363K2DoWTxy1tdkgEUXWpVSnir,1638315724,4
 of,5040,0.00474352,curie,curie:2020-05-03,cmpl-4A7363K2DoWTxy1tdkgEUXWpVSnir,1638315724,4
 him,5043,0.016456902,curie,curie:2020-05-03,cmpl-4A7363K2DoWTxy1tdkgEUXWpVSnir,1638315724,4
.,5047,0.38204262,curie,curie:2020-05-03,cmpl-4A7363K2DoWTxy1tdkgEUXWpVSnir,1638315724,4
 He,5048,2.8020365,curie,curie:2020-05-03,cmpl-4A7363K2DoWTxy1tdkgEUXWpVSnir,1638315724,4
 flies,5051,3.9657474,curie,curie:2020-05-03,cmpl-4A7363K2DoWTxy1tdkgEUXWpVSnir,1638315724,4
 about,5057,1.8382406,curie,curie:2020-05-03,cmpl-4A7363K2DoWTxy1tdkgEUXWpVSnir,1638315724,4
 only,5063,2.1037738,curie,curie:2020-05-03,cmpl-4A7363K2DoWTxy1tdkgEUXWpVSnir,1638315724,4
 at,5068,0.39756328,curie,curie:2020-05-03,cmpl-4A7363K2DoWTxy1tdkgEUXWpVSnir,1638315724,4
 nighttime,5071,6.4594207,curie,curie:2020-05-03,cmpl-4A7363K2DoWTxy1tdkgEUXWpVSnir,1638315724,4
",",5081,0.5919736,curie,curie:2020-05-03,cmpl-4A7363K2DoWTxy1tdkgEUXWpVSnir,1638315724,4
 hating,5082,11.544305,curie,curie:2020-05-03,cmpl-4A7363K2DoWTxy1tdkgEUXWpVSnir,1638315724,4
 and,5089,3.3002837,curie,curie:2020-05-03,cmpl-4A7363K2DoWTxy1tdkgEUXWpVSnir,1638315724,4
 pursuing,5093,6.5754347,curie,curie:2020-05-03,cmpl-4A7363K2DoWTxy1tdkgEUXWpVSnir,1638315724,4
 not,5102,7.7367964,curie,curie:2020-05-03,cmpl-4A7363K2DoWTxy1tdkgEUXWpVSnir,1638315724,4
 the,5106,0.8319748,curie,curie:2020-05-03,cmpl-4A7363K2DoWTxy1tdkgEUXWpVSnir,1638315724,4
 bird,5110,2.6003957,curie,curie:2020-05-03,cmpl-4A7363K2DoWTxy1tdkgEUXWpVSnir,1638315724,4
",",5115,2.1066568,curie,curie:2020-05-03,cmpl-4A7363K2DoWTxy1tdkgEUXWpVSnir,1638315724,4
 but,5116,0.1391874,curie,curie:2020-05-03,cmpl-4A7363K2DoWTxy1tdkgEUXWpVSnir,1638315724,4
 the,5120,0.26918003,curie,curie:2020-05-03,cmpl-4A7363K2DoWTxy1tdkgEUXWpVSnir,1638315724,4
 mouse,5124,1.7752023,curie,curie:2020-05-03,cmpl-4A7363K2DoWTxy1tdkgEUXWpVSnir,1638315724,4
 for,5130,4.425497,curie,curie:2020-05-03,cmpl-4A7363K2DoWTxy1tdkgEUXWpVSnir,1638315724,4
 having,5134,1.9109551,curie,curie:2020-05-03,cmpl-4A7363K2DoWTxy1tdkgEUXWpVSnir,1638315724,4
 made,5141,3.4187596,curie,curie:2020-05-03,cmpl-4A7363K2DoWTxy1tdkgEUXWpVSnir,1638315724,4
 the,5146,1.8346114,curie,curie:2020-05-03,cmpl-4A7363K2DoWTxy1tdkgEUXWpVSnir,1638315724,4
 hole,5150,2.4810417,curie,curie:2020-05-03,cmpl-4A7363K2DoWTxy1tdkgEUXWpVSnir,1638315724,4
 into,5155,3.5901513,curie,curie:2020-05-03,cmpl-4A7363K2DoWTxy1tdkgEUXWpVSnir,1638315724,4
 which,5160,0.16291155,curie,curie:2020-05-03,cmpl-4A7363K2DoWTxy1tdkgEUXWpVSnir,1638315724,4
 the,5166,1.1739483,curie,curie:2020-05-03,cmpl-4A7363K2DoWTxy1tdkgEUXWpVSnir,1638315724,4
 little,5170,0.91389894,curie,curie:2020-05-03,cmpl-4A7363K2DoWTxy1tdkgEUXWpVSnir,1638315724,4
 bird,5177,0.025180234,curie,curie:2020-05-03,cmpl-4A7363K2DoWTxy1tdkgEUXWpVSnir,1638315724,4
 crept,5182,2.6965084,curie,curie:2020-05-03,cmpl-4A7363K2DoWTxy1tdkgEUXWpVSnir,1638315724,4
.,5188,0.5051247,curie,curie:2020-05-03,cmpl-4A7363K2DoWTxy1tdkgEUXWpVSnir,1638315724,4
 And,5189,3.0618167,curie,curie:2020-05-03,cmpl-4A7363K2DoWTxy1tdkgEUXWpVSnir,1638315724,4
 the,5193,1.6617926,curie,curie:2020-05-03,cmpl-4A7363K2DoWTxy1tdkgEUXWpVSnir,1638315724,4
 little,5197,1.1710439,curie,curie:2020-05-03,cmpl-4A7363K2DoWTxy1tdkgEUXWpVSnir,1638315724,4
 bird,5204,0.014958086,curie,curie:2020-05-03,cmpl-4A7363K2DoWTxy1tdkgEUXWpVSnir,1638315724,4
 also,5209,5.9199767,curie,curie:2020-05-03,cmpl-4A7363K2DoWTxy1tdkgEUXWpVSnir,1638315724,4
 keeps,5214,4.6458206,curie,curie:2020-05-03,cmpl-4A7363K2DoWTxy1tdkgEUXWpVSnir,1638315724,4
 out,5220,2.4277916,curie,curie:2020-05-03,cmpl-4A7363K2DoWTxy1tdkgEUXWpVSnir,1638315724,4
 of,5224,0.011329115,curie,curie:2020-05-03,cmpl-4A7363K2DoWTxy1tdkgEUXWpVSnir,1638315724,4
 sight,5227,0.5189238,curie,curie:2020-05-03,cmpl-4A7363K2DoWTxy1tdkgEUXWpVSnir,1638315724,4
",",5233,2.1260157,curie,curie:2020-05-03,cmpl-4A7363K2DoWTxy1tdkgEUXWpVSnir,1638315724,4
 for,5234,1.7714679,curie,curie:2020-05-03,cmpl-4A7363K2DoWTxy1tdkgEUXWpVSnir,1638315724,4
 he,5238,0.6686917,curie,curie:2020-05-03,cmpl-4A7363K2DoWTxy1tdkgEUXWpVSnir,1638315724,4
 fears,5241,3.1318948,curie,curie:2020-05-03,cmpl-4A7363K2DoWTxy1tdkgEUXWpVSnir,1638315724,4
 that,5247,1.7487211,curie,curie:2020-05-03,cmpl-4A7363K2DoWTxy1tdkgEUXWpVSnir,1638315724,4
 the,5252,0.62927496,curie,curie:2020-05-03,cmpl-4A7363K2DoWTxy1tdkgEUXWpVSnir,1638315724,4
 other,5256,2.4625936,curie,curie:2020-05-03,cmpl-4A7363K2DoWTxy1tdkgEUXWpVSnir,1638315724,4
 birds,5262,0.034594826,curie,curie:2020-05-03,cmpl-4A7363K2DoWTxy1tdkgEUXWpVSnir,1638315724,4
 should,5268,3.585597,curie,curie:2020-05-03,cmpl-4A7363K2DoWTxy1tdkgEUXWpVSnir,1638315724,4
 punish,5275,3.6605258,curie,curie:2020-05-03,cmpl-4A7363K2DoWTxy1tdkgEUXWpVSnir,1638315724,4
 him,5282,0.093013175,curie,curie:2020-05-03,cmpl-4A7363K2DoWTxy1tdkgEUXWpVSnir,1638315724,4
 for,5286,0.87999266,curie,curie:2020-05-03,cmpl-4A7363K2DoWTxy1tdkgEUXWpVSnir,1638315724,4
 his,5290,1.4900472,curie,curie:2020-05-03,cmpl-4A7363K2DoWTxy1tdkgEUXWpVSnir,1638315724,4
 cunning,5294,2.907404,curie,curie:2020-05-03,cmpl-4A7363K2DoWTxy1tdkgEUXWpVSnir,1638315724,4
.,5302,0.7539995,curie,curie:2020-05-03,cmpl-4A7363K2DoWTxy1tdkgEUXWpVSnir,1638315724,4
 The,5303,1.9707923,curie,curie:2020-05-03,cmpl-4A7363K2DoWTxy1tdkgEUXWpVSnir,1638315724,4
 rejection,5307,13.486789,curie,curie:2020-05-03,cmpl-4A7363K2DoWTxy1tdkgEUXWpVSnir,1638315724,4
 by,5317,1.7706722,curie,curie:2020-05-03,cmpl-4A7363K2DoWTxy1tdkgEUXWpVSnir,1638315724,4
 the,5320,0.08123346,curie,curie:2020-05-03,cmpl-4A7363K2DoWTxy1tdkgEUXWpVSnir,1638315724,4
 other,5324,0.87391585,curie,curie:2020-05-03,cmpl-4A7363K2DoWTxy1tdkgEUXWpVSnir,1638315724,4
 birds,5330,0.0085499175,curie,curie:2020-05-03,cmpl-4A7363K2DoWTxy1tdkgEUXWpVSnir,1638315724,4
 was,5336,2.5156956,curie,curie:2020-05-03,cmpl-4A7363K2DoWTxy1tdkgEUXWpVSnir,1638315724,4
 a,5340,1.7581215,curie,curie:2020-05-03,cmpl-4A7363K2DoWTxy1tdkgEUXWpVSnir,1638315724,4
 bitter,5342,2.1753244,curie,curie:2020-05-03,cmpl-4A7363K2DoWTxy1tdkgEUXWpVSnir,1638315724,4
 pill,5349,0.98626333,curie,curie:2020-05-03,cmpl-4A7363K2DoWTxy1tdkgEUXWpVSnir,1638315724,4
 to,5354,1.0725484,curie,curie:2020-05-03,cmpl-4A7363K2DoWTxy1tdkgEUXWpVSnir,1638315724,4
 swallow,5357,0.081891894,curie,curie:2020-05-03,cmpl-4A7363K2DoWTxy1tdkgEUXWpVSnir,1638315724,4
 for,5365,1.3498616,curie,curie:2020-05-03,cmpl-4A7363K2DoWTxy1tdkgEUXWpVSnir,1638315724,4
 the,5369,0.15835476,curie,curie:2020-05-03,cmpl-4A7363K2DoWTxy1tdkgEUXWpVSnir,1638315724,4
 n,5373,4.353066,curie,curie:2020-05-03,cmpl-4A7363K2DoWTxy1tdkgEUXWpVSnir,1638315724,4
ameless,5375,0.0003838799,curie,curie:2020-05-03,cmpl-4A7363K2DoWTxy1tdkgEUXWpVSnir,1638315724,4
 bird,5382,1.6092772,curie,curie:2020-05-03,cmpl-4A7363K2DoWTxy1tdkgEUXWpVSnir,1638315724,4
 the,5387,7.584234,curie,curie:2020-05-03,cmpl-4A7363K2DoWTxy1tdkgEUXWpVSnir,1638315724,4
 owl,5391,1.9202749,curie,curie:2020-05-03,cmpl-4A7363K2DoWTxy1tdkgEUXWpVSnir,1638315724,4
 had,5395,0.68883157,curie,curie:2020-05-03,cmpl-4A7363K2DoWTxy1tdkgEUXWpVSnir,1638315724,4
 let,5399,5.4248514,curie,curie:2020-05-03,cmpl-4A7363K2DoWTxy1tdkgEUXWpVSnir,1638315724,4
 slip,5403,2.1350033,curie,curie:2020-05-03,cmpl-4A7363K2DoWTxy1tdkgEUXWpVSnir,1638315724,4
 away,5408,1.7300736,curie,curie:2020-05-03,cmpl-4A7363K2DoWTxy1tdkgEUXWpVSnir,1638315724,4
.,5413,0.83915514,curie,curie:2020-05-03,cmpl-4A7363K2DoWTxy1tdkgEUXWpVSnir,1638315724,4
 He,5414,1.1517811,curie,curie:2020-05-03,cmpl-4A7363K2DoWTxy1tdkgEUXWpVSnir,1638315724,4
 hides,5417,9.245864,curie,curie:2020-05-03,cmpl-4A7363K2DoWTxy1tdkgEUXWpVSnir,1638315724,4
 in,5423,1.3333129,curie,curie:2020-05-03,cmpl-4A7363K2DoWTxy1tdkgEUXWpVSnir,1638315724,4
 the,5426,0.61371166,curie,curie:2020-05-03,cmpl-4A7363K2DoWTxy1tdkgEUXWpVSnir,1638315724,4
 hed,5430,6.8055286,curie,curie:2020-05-03,cmpl-4A7363K2DoWTxy1tdkgEUXWpVSnir,1638315724,4
ges,5434,0.4621181,curie,curie:2020-05-03,cmpl-4A7363K2DoWTxy1tdkgEUXWpVSnir,1638315724,4
",",5437,1.5355419,curie,curie:2020-05-03,cmpl-4A7363K2DoWTxy1tdkgEUXWpVSnir,1638315724,4
 and,5438,1.2890149,curie,curie:2020-05-03,cmpl-4A7363K2DoWTxy1tdkgEUXWpVSnir,1638315724,4
 when,5442,2.9339657,curie,curie:2020-05-03,cmpl-4A7363K2DoWTxy1tdkgEUXWpVSnir,1638315724,4
 he,5447,0.7693832,curie,curie:2020-05-03,cmpl-4A7363K2DoWTxy1tdkgEUXWpVSnir,1638315724,4
 thinks,5450,3.6716614,curie,curie:2020-05-03,cmpl-4A7363K2DoWTxy1tdkgEUXWpVSnir,1638315724,4
 himself,5457,3.2027097,curie,curie:2020-05-03,cmpl-4A7363K2DoWTxy1tdkgEUXWpVSnir,1638315724,4
 quite,5465,4.296925,curie,curie:2020-05-03,cmpl-4A7363K2DoWTxy1tdkgEUXWpVSnir,1638315724,4
 safe,5471,0.5118476,curie,curie:2020-05-03,cmpl-4A7363K2DoWTxy1tdkgEUXWpVSnir,1638315724,4
",",5476,0.73274064,curie,curie:2020-05-03,cmpl-4A7363K2DoWTxy1tdkgEUXWpVSnir,1638315724,4
 he,5477,0.32216823,curie,curie:2020-05-03,cmpl-4A7363K2DoWTxy1tdkgEUXWpVSnir,1638315724,4
 sings,5480,3.8586438,curie,curie:2020-05-03,cmpl-4A7363K2DoWTxy1tdkgEUXWpVSnir,1638315724,4
 out,5486,2.2641866,curie,curie:2020-05-03,cmpl-4A7363K2DoWTxy1tdkgEUXWpVSnir,1638315724,4
",",5490,0.9958146,curie,curie:2020-05-03,cmpl-4A7363K2DoWTxy1tdkgEUXWpVSnir,1638315724,4
 ',5491,0.07736141,curie,curie:2020-05-03,cmpl-4A7363K2DoWTxy1tdkgEUXWpVSnir,1638315724,4
I,5493,0.08867764,curie,curie:2020-05-03,cmpl-4A7363K2DoWTxy1tdkgEUXWpVSnir,1638315724,4
 am,5494,0.052074924,curie,curie:2020-05-03,cmpl-4A7363K2DoWTxy1tdkgEUXWpVSnir,1638315724,4
 king,5497,0.011708193,curie,curie:2020-05-03,cmpl-4A7363K2DoWTxy1tdkgEUXWpVSnir,1638315724,4
",",5502,0.7399689,curie,curie:2020-05-03,cmpl-4A7363K2DoWTxy1tdkgEUXWpVSnir,1638315724,4
 I,5503,0.016569307,curie,curie:2020-05-03,cmpl-4A7363K2DoWTxy1tdkgEUXWpVSnir,1638315724,4
 am,5505,0.0057418793,curie,curie:2020-05-03,cmpl-4A7363K2DoWTxy1tdkgEUXWpVSnir,1638315724,4
 king,5508,0.0017725561,curie,curie:2020-05-03,cmpl-4A7363K2DoWTxy1tdkgEUXWpVSnir,1638315724,4
!',5513,0.2744983,curie,curie:2020-05-03,cmpl-4A7363K2DoWTxy1tdkgEUXWpVSnir,1638315724,4
 And,5515,2.6472807,curie,curie:2020-05-03,cmpl-4A7363K2DoWTxy1tdkgEUXWpVSnir,1638315724,4
 the,5519,1.1846186,curie,curie:2020-05-03,cmpl-4A7363K2DoWTxy1tdkgEUXWpVSnir,1638315724,4
 other,5523,2.1220038,curie,curie:2020-05-03,cmpl-4A7363K2DoWTxy1tdkgEUXWpVSnir,1638315724,4
 birds,5529,0.04230923,curie,curie:2020-05-03,cmpl-4A7363K2DoWTxy1tdkgEUXWpVSnir,1638315724,4
 in,5535,4.87564,curie,curie:2020-05-03,cmpl-4A7363K2DoWTxy1tdkgEUXWpVSnir,1638315724,4
 mockery,5538,7.2187734,curie,curie:2020-05-03,cmpl-4A7363K2DoWTxy1tdkgEUXWpVSnir,1638315724,4
 call,5546,2.6628797,curie,curie:2020-05-03,cmpl-4A7363K2DoWTxy1tdkgEUXWpVSnir,1638315724,4
 out,5551,1.4574744,curie,curie:2020-05-03,cmpl-4A7363K2DoWTxy1tdkgEUXWpVSnir,1638315724,4
",",5555,0.37368986,curie,curie:2020-05-03,cmpl-4A7363K2DoWTxy1tdkgEUXWpVSnir,1638315724,4
 ',5556,0.0145004885,curie,curie:2020-05-03,cmpl-4A7363K2DoWTxy1tdkgEUXWpVSnir,1638315724,4
Yes,5558,3.5050952,curie,curie:2020-05-03,cmpl-4A7363K2DoWTxy1tdkgEUXWpVSnir,1638315724,4
",",5561,0.08064663,curie,curie:2020-05-03,cmpl-4A7363K2DoWTxy1tdkgEUXWpVSnir,1638315724,4
 yes,5562,1.4171379,curie,curie:2020-05-03,cmpl-4A7363K2DoWTxy1tdkgEUXWpVSnir,1638315724,4
",",5566,0.44567513,curie,curie:2020-05-03,cmpl-4A7363K2DoWTxy1tdkgEUXWpVSnir,1638315724,4
 the,5567,3.7876055,curie,curie:2020-05-03,cmpl-4A7363K2DoWTxy1tdkgEUXWpVSnir,1638315724,4
 hedge,5571,7.9177384,curie,curie:2020-05-03,cmpl-4A7363K2DoWTxy1tdkgEUXWpVSnir,1638315724,4
-,5577,2.288393,curie,curie:2020-05-03,cmpl-4A7363K2DoWTxy1tdkgEUXWpVSnir,1638315724,4
king,5578,4.761934,curie,curie:2020-05-03,cmpl-4A7363K2DoWTxy1tdkgEUXWpVSnir,1638315724,4
",",5582,1.7435892,curie,curie:2020-05-03,cmpl-4A7363K2DoWTxy1tdkgEUXWpVSnir,1638315724,4
 the,5583,0.56418395,curie,curie:2020-05-03,cmpl-4A7363K2DoWTxy1tdkgEUXWpVSnir,1638315724,4
 hedge,5587,0.3703604,curie,curie:2020-05-03,cmpl-4A7363K2DoWTxy1tdkgEUXWpVSnir,1638315724,4
-,5593,0.018172378,curie,curie:2020-05-03,cmpl-4A7363K2DoWTxy1tdkgEUXWpVSnir,1638315724,4
king,5594,0.004454539,curie,curie:2020-05-03,cmpl-4A7363K2DoWTxy1tdkgEUXWpVSnir,1638315724,4
!',5598,0.654933,curie,curie:2020-05-03,cmpl-4A7363K2DoWTxy1tdkgEUXWpVSnir,1638315724,4
At,0,,curie,curie:2020-05-03,cmpl-4A738rn97oxUEoStigcS4kWMyEzXC,1638315726,5
 ten,2,9.135898,curie,curie:2020-05-03,cmpl-4A738rn97oxUEoStigcS4kWMyEzXC,1638315726,5
 years,6,4.355156,curie,curie:2020-05-03,cmpl-4A738rn97oxUEoStigcS4kWMyEzXC,1638315726,5
 old,12,0.40293962,curie,curie:2020-05-03,cmpl-4A738rn97oxUEoStigcS4kWMyEzXC,1638315726,5
",",16,0.3731145,curie,curie:2020-05-03,cmpl-4A738rn97oxUEoStigcS4kWMyEzXC,1638315726,5
 I,17,1.626336,curie,curie:2020-05-03,cmpl-4A738rn97oxUEoStigcS4kWMyEzXC,1638315726,5
 could,19,4.2963023,curie,curie:2020-05-03,cmpl-4A738rn97oxUEoStigcS4kWMyEzXC,1638315726,5
 not,25,2.1796956,curie,curie:2020-05-03,cmpl-4A738rn97oxUEoStigcS4kWMyEzXC,1638315726,5
 figure,29,5.2037344,curie,curie:2020-05-03,cmpl-4A738rn97oxUEoStigcS4kWMyEzXC,1638315726,5
 out,36,0.07786816,curie,curie:2020-05-03,cmpl-4A738rn97oxUEoStigcS4kWMyEzXC,1638315726,5
 what,40,1.8927515,curie,curie:2020-05-03,cmpl-4A738rn97oxUEoStigcS4kWMyEzXC,1638315726,5
 it,45,3.0038812,curie,curie:2020-05-03,cmpl-4A738rn97oxUEoStigcS4kWMyEzXC,1638315726,5
 was,48,0.60790735,curie,curie:2020-05-03,cmpl-4A738rn97oxUEoStigcS4kWMyEzXC,1638315726,5
 that,52,1.3508276,curie,curie:2020-05-03,cmpl-4A738rn97oxUEoStigcS4kWMyEzXC,1638315726,5
 this,57,6.6180444,curie,curie:2020-05-03,cmpl-4A738rn97oxUEoStigcS4kWMyEzXC,1638315726,5
 Elvis,62,10.660692,curie,curie:2020-05-03,cmpl-4A738rn97oxUEoStigcS4kWMyEzXC,1638315726,5
 Pres,68,1.6136153,curie,curie:2020-05-03,cmpl-4A738rn97oxUEoStigcS4kWMyEzXC,1638315726,5
ley,73,0.0007104543,curie,curie:2020-05-03,cmpl-4A738rn97oxUEoStigcS4kWMyEzXC,1638315726,5
 guy,76,3.052025,curie,curie:2020-05-03,cmpl-4A738rn97oxUEoStigcS4kWMyEzXC,1638315726,5
 had,80,2.888758,curie,curie:2020-05-03,cmpl-4A738rn97oxUEoStigcS4kWMyEzXC,1638315726,5
 that,84,0.9016207,curie,curie:2020-05-03,cmpl-4A738rn97oxUEoStigcS4kWMyEzXC,1638315726,5
 the,89,3.8207872,curie,curie:2020-05-03,cmpl-4A738rn97oxUEoStigcS4kWMyEzXC,1638315726,5
 rest,93,2.3296485,curie,curie:2020-05-03,cmpl-4A738rn97oxUEoStigcS4kWMyEzXC,1638315726,5
 of,98,0.03427223,curie,curie:2020-05-03,cmpl-4A738rn97oxUEoStigcS4kWMyEzXC,1638315726,5
 us,101,0.64307046,curie,curie:2020-05-03,cmpl-4A738rn97oxUEoStigcS4kWMyEzXC,1638315726,5
 boys,104,5.1951504,curie,curie:2020-05-03,cmpl-4A738rn97oxUEoStigcS4kWMyEzXC,1638315726,5
